"Date","Site","Temp_C","SpCond_mScm","Cond_mScm","TDS_mgl","Sal_ppt","DO_percent","DO_mgL","pH","Month","Year","Season"
2022-06-20,"AN-4",NA,NA,NA,NA,NA,NA,NA,NA,6,2022,"Summer"
2022-06-20,"AN-5",NA,NA,NA,NA,NA,NA,NA,NA,6,2022,"Summer"
2022-07-13,"WT-5",23.5,0.175,0.1716,115.05,0.08,19.2,1.63,6.72,7,2022,"Summer"
2022-07-13,"WT-3",22.9,0.0805,0.0773,52.65,0.04,3.8,0.33,6.12,7,2022,"Summer"
2022-07-13,"WT-4",23.6,0.2687,0.261,174.85,0.13,0.4,0.04,6.99,7,2022,"Summer"
2022-07-13,"AN-4",22.9,0.0787,0.0756,51.35,0.04,0.2,0.02,6.28,7,2022,"Summer"
2022-07-13,"AN-2",22.2,0.0691,0.0653,44.85,0.03,27.1,2.37,6.58,7,2022,"Summer"
2022-07-13,"AN-0",23.1,0.1567,0.1509,102.05,0.07,16.6,1.42,6.61,7,2022,"Summer"
2022-07-13,"WT-1",23.6,0.1686,0.1641,109.85,0.08,36.4,3.09,6.94,7,2022,"Summer"
2022-07-13,"P5-3",26.8,0.0439,0.0454,28.6,0.02,42,3.36,6.32,7,2022,"Summer"
2022-07-13,"P5-1",26,0.0849,0.0866,55.25,0.04,0.7,0.05,6.44,7,2022,"Summer"
2022-07-13,"TV",23.6,0.3096,0.3013,201.5,0.15,34.7,2.95,7.31,7,2022,"Summer"
2022-07-13,"AS",23.3,0.1706,0.165,111.15,0.08,47.4,4.04,7.26,7,2022,"Summer"
2022-07-13,"SP",25.1,0.1829,0.1833,118.95,0.09,14,1.16,6.93,7,2022,"Summer"
2022-07-13,"DP",27.1,0.1384,0.1438,89.7,0.06,44.9,3.58,6.93,7,2022,"Summer"
2022-07-13,"P3-D",22.5,0.4107,0.3907,267.15,0.2,58.2,5.04,7.33,7,2022,"Summer"
2022-07-13,"CP-3",25.9,0.1223,0.1244,79.3,0.06,79.9,6.5,7.36,7,2022,"Summer"
2022-07-13,"CP-1",20.9,0.2233,0.2059,144.95,0.11,83.4,7.44,7.37,7,2022,"Summer"
2022-07-13,"CP-2",22.4,0.4235,0.4028,275.6,0.2,79.2,6.86,7.57,7,2022,"Summer"
2022-07-13,"UP",25.4,0.0855,0.0861,55.9,0.04,33.9,2.78,6.98,7,2022,"Summer"
2022-07-13,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,7,2022,"Summer"
2022-07-13,"AN-5",NA,NA,NA,NA,NA,NA,NA,NA,7,2022,"Summer"
2022-08-19,"WT-5",22.5,0.3299,0.3144,214.5,0.16,16,1.39,7.01,8,2022,"Summer"
2022-08-19,"WT-3",20.4,0.1518,0.1383,98.8,0.07,20,1.81,7.08,8,2022,"Summer"
2022-08-19,"WT-4",20.8,0.4956,0.4558,322.4,0.24,NA,NA,6.92,8,2022,"Summer"
2022-08-19,"AN-2",21.2,0.0987,0.0915,64.35,0.05,NA,NA,7.03,8,2022,"Summer"
2022-08-19,"AN-0",20.5,0.0979,0.0895,63.7,0.05,13.2,1.19,6.72,8,2022,"Summer"
2022-08-19,"WT-1",20.7,0.2605,0.2394,169.65,0.12,77,6.89,6.77,8,2022,"Summer"
2022-08-19,"P5-3",23.4,0.0848,0.0823,55.25,0.04,52.2,4.44,7.02,8,2022,"Summer"
2022-08-19,"P5-1",22.3,0.0906,0.086,59.15,0.04,NA,NA,6.71,8,2022,"Summer"
2022-08-19,"TV",20.7,0.368,0.3377,239.2,0.18,40.7,3.65,6.9,8,2022,"Summer"
2022-08-19,"AS",21.1,0.2144,0.1983,139.1,0.1,52,4.63,7.29,8,2022,"Summer"
2022-08-19,"SP",23,0.2213,0.2126,143.65,0.1,13.5,1.16,7.03,8,2022,"Summer"
2022-08-19,"DP",24.6,0.174,0.1726,113.1,0.08,52.7,4.38,7.16,8,2022,"Summer"
2022-08-19,"UP",24.3,0.18,0.1777,117,0.08,22.9,1.92,6.91,8,2022,"Summer"
2022-08-19,"P3-D",20.8,0.634,0.583,409.5,0.31,51.2,4.57,7.02,8,2022,"Summer"
2022-08-19,"CP-3",24.4,0.1557,0.1539,101.4,0.07,49.6,4.14,7.49,8,2022,"Summer"
2022-08-19,"CP-1",21,0.46,0.425,299,0.22,60.8,5.41,7.31,8,2022,"Summer"
2022-08-19,"CP-2",21.3,0.4459,0.4141,289.9,0.21,124.2,11,7.37,8,2022,"Summer"
2022-08-19,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,8,2022,"Summer"
2022-08-19,"AN-4",NA,NA,NA,NA,NA,NA,NA,NA,8,2022,"Summer"
2022-08-19,"AN-5",NA,NA,NA,NA,NA,NA,NA,NA,8,2022,"Summer"
2022-09-19,"WT-5",21.9,0.259,0.2435,168.35,0.12,15.5,1.36,6.02,9,2022,"Fall"
2022-09-19,"WT-3",19.6,0.1038,0.093,67.6,0.05,7.3,0.67,6.12,9,2022,"Fall"
2022-09-19,"WT-4",19.2,0.3213,0.2858,208.65,0.16,43.2,3.98,6.14,9,2022,"Fall"
2022-09-19,"AN-2",19.7,0.0721,0.0648,46.8,0.03,4.2,0.38,6.5,9,2022,"Fall"
2022-09-19,"AN-0",19.2,0.1181,0.105,76.7,0.06,12,1.11,6.36,9,2022,"Fall"
2022-09-19,"WT-1",19.4,0.2177,0.1946,141.7,0.1,40,3.68,6.56,9,2022,"Fall"
2022-09-19,"P5-3",22,0.0476,0.0449,31.2,0.02,NA,NA,6.7,9,2022,"Fall"
2022-09-19,"P5-1",21.2,0.075,0.0695,48.75,0.03,13.8,1.26,6.52,9,2022,"Fall"
2022-09-19,"TV",19.7,0.3509,0.3157,228.15,0.17,50,4.56,6.73,9,2022,"Fall"
2022-09-19,"AS",20.6,0.2019,0.185,131.3,0.1,60.6,5.44,7.11,9,2022,"Fall"
2022-09-19,"SP",22.1,0.2578,0.2434,167.7,0.12,29.7,2.59,7.05,9,2022,"Fall"
2022-09-19,"DP",23.8,0.1393,0.1361,90.35,0.06,44.1,3.72,7.18,9,2022,"Fall"
2022-09-19,"UP",23.6,0.1213,0.1181,78.65,0.06,NA,NA,7.03,9,2022,"Fall"
2022-09-19,"P3-D",20.1,0.581,0.526,377,0.28,63.9,5.79,6.91,9,2022,"Fall"
2022-09-19,"CP-3",24.5,0.1392,0.1379,90.35,0.06,83.6,5.97,7.38,9,2022,"Fall"
2022-09-19,"CP-1",20.3,0.3016,0.2743,196.3,0.14,71.3,6.45,7.41,9,2022,"Fall"
2022-09-19,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,9,2022,"Fall"
2022-09-19,"AN-4",NA,NA,NA,NA,NA,NA,NA,NA,9,2022,"Fall"
2022-09-19,"AN-5",NA,NA,NA,NA,NA,NA,NA,NA,9,2022,"Fall"
2022-09-19,"CP-2",NA,NA,NA,NA,NA,NA,NA,NA,9,2022,"Fall"
2022-10-19,"WT-5",13,0.1605,0.1237,104,0.08,38.3,4.03,5.61,10,2022,"Fall"
2022-10-19,"WT-3",11.1,0.1484,0.109,96.2,0.07,1.9,0.21,5.69,10,2022,"Fall"
2022-10-19,"WT-4",10.5,0.1902,0.1374,123.5,0.09,36.2,4.04,6.04,10,2022,"Fall"
2022-10-19,"AN-2",11.6,0.0842,0.0627,54.6,0.04,3.8,0.41,6.28,10,2022,"Fall"
2022-10-19,"AN-0",11.2,0.0949,0.0698,61.75,0.04,8.8,0.97,6.42,10,2022,"Fall"
2022-10-19,"WT-1",11.3,0.1577,0.1163,102.7,0.07,57.3,6.28,6.51,10,2022,"Fall"
2022-10-19,"P5-3",11.3,0.0584,0.043,37.7,0.03,39.5,4.3,6.59,10,2022,"Fall"
2022-10-19,"P5-1",11.2,0.0526,0.0387,34.45,0.02,10.8,1.18,6.27,10,2022,"Fall"
2022-10-19,"TV",10.6,0.2442,0.1772,158.6,0.12,56.8,6.31,6.46,10,2022,"Fall"
2022-10-19,"AS",10.2,0.1796,0.1288,116.35,0.09,69.8,7.83,6.73,10,2022,"Fall"
2022-10-19,"BP1",10.9,0.116,0.0847,75.4,0.05,17.1,1.89,6.5,10,2022,"Fall"
2022-10-19,"BP2",8.4,0.1878,0.1281,122.2,0.09,14.7,1.72,6.57,10,2022,"Fall"
2022-10-19,"SP",13.3,0.1427,0.1109,92.95,0.07,41.2,4.3,6.77,10,2022,"Fall"
2022-10-19,"DP",14.7,0.1107,0.089,72.15,0.05,42.1,4.27,6.89,10,2022,"Fall"
2022-10-19,"UP",13.8,0.121,0.0951,78.65,0.06,22.6,2.34,6.74,10,2022,"Fall"
2022-10-19,"P3-D",11.1,0.4062,0.2982,263.9,0.2,57.9,6.37,6.68,10,2022,"Fall"
2022-10-19,"CP-3",15.7,0.1502,0.1236,97.5,0.07,79,7.84,7.22,10,2022,"Fall"
2022-10-19,"CP-2",10.6,0.3156,0.2288,205.4,0.15,66.7,7.42,7.07,10,2022,"Fall"
2022-10-19,"CP-1",12.5,0.3724,0.2837,241.8,0.18,73.9,7.86,7.13,10,2022,"Fall"
2022-10-19,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,10,2022,"Fall"
2022-10-19,"AN-4",NA,NA,NA,NA,NA,NA,NA,NA,10,2022,"Fall"
2022-10-19,"AN-5",NA,NA,NA,NA,NA,NA,NA,NA,10,2022,"Fall"
2022-11-14,"WT-5",13.6,0.1775,0.1398,115.05,0.08,40.5,4.23,7.33,11,2022,"Fall"
2022-11-14,"WT-3",10.9,0.0944,0.069,61.1,0.04,3.7,0.4,6.83,11,2022,"Fall"
2022-11-14,"WT-4",10.9,0.2009,0.1467,130.65,0.1,31.1,3.44,6.7,11,2022,"Fall"
2022-11-14,"AN-2",13.2,0.0818,0.0633,53.3,0.04,5,0.53,6.76,11,2022,"Fall"
2022-11-14,"AN-0",11.1,0.1456,0.107,94.9,0.07,9.9,1.09,6.7,11,2022,"Fall"
2022-11-14,"WT-1",11.6,0.1827,0.1361,118.95,0.09,44.5,4.84,6.74,11,2022,"Fall"
2022-11-14,"P5-3",10.6,0.0531,0.0422,37.7,0.03,20.6,2.3,6.71,11,2022,"Fall"
2022-11-14,"P5-1",10.6,0.0713,0.0517,46.15,0.03,2.4,0.27,6.34,11,2022,"Fall"
2022-11-14,"TV",9.9,0.2961,0.211,192.4,0.14,53,5.99,6.45,11,2022,"Fall"
2022-11-14,"AS",9.5,0.1908,0.1344,124.15,0.09,69.3,7.8,6.85,11,2022,"Fall"
2022-11-14,"SP",12.2,0.1845,0.1393,119.6,0.09,28.3,3.04,6.61,11,2022,"Fall"
2022-11-14,"DP",14,0.1311,0.1037,85.15,0.06,25.7,2.64,6.84,11,2022,"Fall"
2022-11-14,"UP",16.5,0.0911,0.0763,59.15,0.04,10.1,0.99,6.82,11,2022,"Fall"
2022-11-14,"P3-D",10.7,0.3987,0.2896,259.35,0.19,62.4,6.93,6.6,11,2022,"Fall"
2022-11-14,"CP-3",15.2,0.1741,0.1414,113.1,0.08,75.8,7.6,6.95,11,2022,"Fall"
2022-11-14,"CP-1",11.4,0.4197,0.3104,273,0.2,81.6,8.91,7.07,11,2022,"Fall"
2022-11-14,"CP-2",9.5,0.3886,0.2738,252.85,0.19,64.4,7.35,7.11,11,2022,"Fall"
2022-11-14,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,11,2022,"Fall"
2022-11-14,"AN-4",NA,NA,NA,NA,NA,NA,NA,NA,11,2022,"Fall"
2022-11-14,"AN-5",NA,NA,NA,NA,NA,NA,NA,NA,11,2022,"Fall"
2022-12-12,"AN-0",NA,NA,NA,NA,NA,NA,NA,NA,12,2022,"Winter"
2022-12-12,"AN-2",NA,NA,NA,NA,NA,NA,NA,NA,12,2022,"Winter"
2022-12-12,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,12,2022,"Winter"
2022-12-12,"AN-4",NA,NA,NA,NA,NA,NA,NA,NA,12,2022,"Winter"
2022-12-12,"AN-5",NA,NA,NA,NA,NA,NA,NA,NA,12,2022,"Winter"
2022-12-12,"AS",NA,NA,NA,NA,NA,NA,NA,NA,12,2022,"Winter"
2022-12-12,"CP-1",NA,NA,NA,NA,NA,NA,NA,NA,12,2022,"Winter"
2022-12-12,"CP-2",NA,NA,NA,NA,NA,NA,NA,NA,12,2022,"Winter"
2022-12-12,"CP-3",NA,NA,NA,NA,NA,NA,NA,NA,12,2022,"Winter"
2022-12-12,"DP",NA,NA,NA,NA,NA,NA,NA,NA,12,2022,"Winter"
2022-12-12,"P3-D",NA,NA,NA,NA,NA,NA,NA,NA,12,2022,"Winter"
2022-12-12,"P5-1",NA,NA,NA,NA,NA,NA,NA,NA,12,2022,"Winter"
2022-12-12,"P5-3",NA,NA,NA,NA,NA,NA,NA,NA,12,2022,"Winter"
2022-12-12,"SP",NA,NA,NA,NA,NA,NA,NA,NA,12,2022,"Winter"
2022-12-12,"TV",NA,NA,NA,NA,NA,NA,NA,NA,12,2022,"Winter"
2022-12-12,"UP",NA,NA,NA,NA,NA,NA,NA,NA,12,2022,"Winter"
2022-12-12,"WT-1",NA,NA,NA,NA,NA,NA,NA,NA,12,2022,"Winter"
2022-12-12,"WT-3",NA,NA,NA,NA,NA,NA,NA,NA,12,2022,"Winter"
2022-12-12,"WT-4",NA,NA,NA,NA,NA,NA,NA,NA,12,2022,"Winter"
2022-12-12,"WT-5",NA,NA,NA,NA,NA,NA,NA,NA,12,2022,"Winter"
2023-01-18,"WT-5",7,0.2363,0.1551,153.4,0.11,87.2,10.58,7.63,1,2023,"Winter"
2023-01-18,"WT-3",7.3,0.1805,0.1196,117,0.09,67.8,8.16,7.22,1,2023,"Winter"
2023-01-18,"AN-5",7.5,0.1956,0.1301,127.4,0.09,47.8,5.74,7.1,1,2023,"Winter"
2023-01-18,"WT-4",7,0.2657,0.1742,172.9,0.13,70.5,8.56,6.92,1,2023,"Winter"
2023-01-18,"AN-4",7.2,0.2096,0.1385,136.5,0.1,61.8,7.46,7.01,1,2023,"Winter"
2023-01-18,"AN-2",7,0.2328,0.153,151.45,0.11,69.7,8.44,6.94,1,2023,"Winter"
2023-01-18,"AN-0",8.4,0.3234,0.2207,209.95,0.16,65.5,7.68,6.95,1,2023,"Winter"
2023-01-18,"WT-1",7.7,0.2766,0.1854,180.05,0.13,74.1,8.82,6.94,1,2023,"Winter"
2023-01-18,"P5-3",7,0.0529,0.0348,34.45,0.02,80.6,9.79,7.25,1,2023,"Winter"
2023-01-18,"P5-1",8.6,0.0947,0.065,61.75,0.04,23.7,2.77,6.96,1,2023,"Winter"
2023-01-18,"TV",9,0.1305,0.2294,215.15,0.16,75.2,8.59,6.91,1,2023,"Winter"
2023-01-18,"AS",8.8,0.2806,0.1937,182.65,0.13,81.8,9.5,7.1,1,2023,"Winter"
2023-01-18,"SP",8.1,0.2693,0.1822,174.85,0.13,70.4,8.32,7.38,1,2023,"Winter"
2023-01-18,"DP",7.4,0.1534,0.1018,99.45,0.07,73.5,8.83,7.19,1,2023,"Winter"
2023-01-18,"UP",9.4,0.1609,0.1131,104.65,0.08,42.6,4.87,7.19,1,2023,"Winter"
2023-01-18,"P3-D",10.1,0.3465,0.2476,225.55,0.17,73.3,8.26,7.09,1,2023,"Winter"
2023-01-18,"CP-3",7.3,0.1706,0.113,111.15,0.08,98.9,11.91,7.19,1,2023,"Winter"
2023-01-18,"CP-1",12.1,0.3921,0.2956,254.8,0.19,82.5,8.86,7.25,1,2023,"Winter"
2023-01-18,"CP-2",11,0.4427,0.3245,237.95,0.21,78.9,8.69,7.25,1,2023,"Winter"
2023-01-18,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,1,2023,"Winter"
2023-02-15,"WT-5",8.8,0.1893,0.1308,122.85,0.09,81,9.4,9.03,2,2023,"Winter"
2023-02-15,"WT-3",8.2,0.1532,0.1042,99.45,0.07,61.7,7.26,8.48,2,2023,"Winter"
2023-02-15,"AN-5",8.1,0.1615,0.1095,104.65,0.08,68.9,8.12,8.24,2,2023,"Winter"
2023-02-15,"WT-4",8.7,0.2194,0.1513,142.35,0.1,70.1,8.15,8.03,2,2023,"Winter"
2023-02-15,"AN-4",8.5,0.1689,0.1158,109.85,0.08,66.2,7.74,8.02,2,2023,"Winter"
2023-02-15,"AN-2",8.8,0.1777,0.1226,115.7,0.08,64.8,7.53,7.9,2,2023,"Winter"
2023-02-15,"AN-0",8.7,0.3089,0.2126,200.85,0.15,73.6,8.57,7.74,2,2023,"Winter"
2023-02-15,"WT-1",9,0.2452,0.1705,159.25,0.12,73.2,8.45,7.78,2,2023,"Winter"
2023-02-15,"P5-3",9.6,0.0501,0.0353,32.6,0.02,66.2,7.58,7.98,2,2023,"Winter"
2023-02-15,"P5-1",9.9,0.1382,0.0985,89.7,0.07,25.2,2.85,7.72,2,2023,"Winter"
2023-02-15,"TV",9.8,0.3274,0.2326,212.55,0.16,76.9,8.71,7.58,2,2023,"Winter"
2023-02-15,"AS",9.2,0.2631,0.1839,170.95,0.13,87.6,10.08,7.72,2,2023,"Winter"
2023-02-15,"SP",10.3,0.2117,0.1521,137.8,0.1,71.6,8.03,7.77,2,2023,"Winter"
2023-02-15,"DP",9.6,0.1405,0.0991,91.65,0.07,78.6,8.96,7.8,2,2023,"Winter"
2023-02-15,"UP",9.8,0.1357,0.0964,88.4,0.06,75.8,8.59,7.72,2,2023,"Winter"
2023-02-15,"P3-D",10.2,0.3769,0.2705,245.05,0.18,59.6,6.71,7.57,2,2023,"Winter"
2023-02-15,"CP-3",9.9,0.1598,0.1136,104,0.08,106.8,12.08,7.76,2,2023,"Winter"
2023-02-15,"CP-1",12.8,0.4736,0.3635,308.1,0.23,95,10.04,7.56,2,2023,"Winter"
2023-02-15,"CP-2",10.7,0.4247,0.3088,276.25,0.21,87.3,9.68,7.69,2,2023,"Winter"
2023-02-15,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,2,2023,"Winter"
2023-03-22,"AN-0",8.3,0.3854,0.2623,250.25,0.19,69.3,8.15,6.7,3,2023,"Spring"
2023-03-22,"AN-2",8.3,0.2203,0.1502,143,0.11,57.8,6.79,6.69,3,2023,"Spring"
2023-03-22,"AN-3",NA,NA,NA,NA,NA,NA,NA,NA,3,2023,"Spring"
2023-03-22,"AN-4",8.9,0.2101,0.1454,135.6,0.1,53.8,6.24,6.74,3,2023,"Spring"
2023-03-22,"AN-5",8.6,0.204,0.1401,132.6,0.1,59.7,6.96,6.82,3,2023,"Spring"
2023-03-22,"AS",9.9,0.222,0.1579,144.3,0.11,79,8.94,7.08,3,2023,"Spring"
2023-03-22,"CP-1",12,0.4844,0.3638,314.8,0.24,73.8,7.94,7.19,3,2023,"Spring"
2023-03-22,"CP-2",9.9,0.3839,0.2733,249.6,0.19,74.2,8.38,7.31,3,2023,"Spring"
2023-03-22,"CP-3",11.9,0.1871,0.1403,121.55,0.09,92.2,9.95,7.37,3,2023,"Spring"
2023-03-22,"DP",11.6,0.1643,0.1223,106.6,0.08,47.1,5.12,7.15,3,2023,"Spring"
2023-03-22,"P3-D",10.1,0.3989,0.2651,259.35,0.19,61.1,6.88,7.01,3,2023,"Spring"
2023-03-22,"P5-1",10.3,0.1183,0.0852,76.7,0.06,12.2,1.36,6.81,3,2023,"Spring"
2023-03-22,"P5-3",11.9,0.0404,0.0347,29.9,0.02,45.2,4.95,7.09,3,2023,"Spring"
2023-03-22,"SP",10.8,0.2479,0.1805,161.2,0.12,52.7,5.84,7.02,3,2023,"Spring"
2023-03-22,"TV",9.5,0.4015,0.2834,261.3,0.19,62.5,7.12,6.78,3,2023,"Spring"
2023-03-22,"UP",12,0.1393,0.1048,30.35,0.07,47.6,5.13,7.07,3,2023,"Spring"
2023-03-22,"WT-1",9.6,0.2356,0.1672,154.05,0.11,78.4,8.92,6.97,3,2023,"Spring"
2023-03-22,"WT-3",8.6,0.1894,0.1298,122.85,0.09,52.2,6.08,6.94,3,2023,"Spring"
2023-03-22,"WT-4",9,0.2471,0.1715,160.55,0.12,65.7,7.59,6.59,3,2023,"Spring"
2023-03-22,"WT-5",9.7,0.2215,0.1568,143.65,0.11,76.8,8.72,7.49,3,2023,"Spring"
2023-04-19,"WT-5",16.3,0.2414,0.2015,156.65,0.12,36.5,3.57,8.51,4,2023,"Spring"
2023-04-19,"WT-3",14,0.1863,0.1473,120.9,0.09,33.2,3.42,8.11,4,2023,"Spring"
2023-04-19,"AN-5",13.3,0.2105,0.1635,137.15,0.1,38.4,4.01,7.73,4,2023,"Spring"
2023-04-19,"WT-4",14.6,0.254,0.2037,165.1,0.12,36.1,3.67,7.36,4,2023,"Spring"
2023-04-19,"AN-4",14.1,0.209,0.1656,135.85,0.1,48.3,4.96,7.36,4,2023,"Spring"
2023-04-19,"AN-2",14,0.2193,0.1732,142.35,0.1,37.2,3.84,7.29,4,2023,"Spring"
2023-04-19,"AN-0",13,0.3793,0.2925,246.35,0.18,52.4,5.51,7.28,4,2023,"Spring"
2023-04-19,"WT-1",14.9,0.2841,0.2292,184.6,0.14,51.5,5.21,7.38,4,2023,"Spring"
2023-04-19,"P5-3",17.5,0.0446,0.0382,29.25,0.02,24.5,2.36,7.55,4,2023,"Spring"
2023-04-19,"P5-1",16,0.1536,0.1272,100.1,0.07,2,0.2,7.2,4,2023,"Spring"
2023-04-19,"TV",14.4,0.3947,0.3144,256.75,0.19,55.6,5.68,7.22,4,2023,"Spring"
2023-04-19,"AS",14,0.3505,0.2766,228.15,0.17,62.3,6.42,7.47,4,2023,"Spring"
2023-04-19,"SP",16.3,0.2176,0.1813,141.7,0.1,24.3,2.38,7.65,4,2023,"Spring"
2023-04-19,"DP",17.8,0.1399,0.1205,91,0.07,25.4,2.51,7.65,4,2023,"Spring"
2023-04-19,"UP",17.3,0.1229,0.105,79.95,0.06,29.5,2.84,7.58,4,2023,"Spring"
2023-04-19,"P3-D",14.7,0.4152,0.3337,269.75,0.2,79.4,8.04,7.48,4,2023,"Spring"
2023-04-19,"CP-3",16.8,0.1402,0.1184,91,0.07,81.4,7.89,7.67,4,2023,"Spring"
2023-04-19,"CP-1",16.1,0.5131,0.4263,333.45,0.25,72.1,7.08,7.52,4,2023,"Spring"
2023-04-19,"CP-2",14.4,0.451,0.3598,293.15,0.22,70,7.14,7.63,4,2023,"Spring"
2023-05-18,"WT-5",20.9,0.3139,0.2873,202.8,0.15,32.8,2.84,7.63,5,2023,"Spring"
2023-05-18,"WT-3",17.7,0.2606,0.2243,169.55,0.12,60.1,5.72,7.19,5,2023,"Spring"
2023-05-18,"AN-5",17.2,0.2812,0.2392,182.65,0.13,30,2.89,7.08,5,2023,"Spring"
2023-05-18,"WT-4",18.8,0.2687,0.237,174.85,0.13,43.8,4.07,6.95,5,2023,"Spring"
2023-05-18,"AN-4",17.4,0.2573,0.22,167.05,0.12,40,3.83,6.96,5,2023,"Spring"
2023-05-18,"AN-2",18.1,0.2313,0.2009,150.15,0.11,10.4,0.98,6.93,5,2023,"Spring"
2023-05-18,"AN-0",17.7,0.2547,0.2192,165.75,0.12,23.6,2.24,6.98,5,2023,"Spring"
2023-05-18,"WT-1",18.9,0.2385,0.2109,155.35,0.11,47.3,4.39,7.02,5,2023,"Spring"
2023-05-18,"P5-3",22.1,0.0516,0.0488,33.8,0.02,36.8,3.21,7.31,5,2023,"Spring"
2023-05-18,"P5-1",20.5,0.0716,0.0655,46.8,0.03,11.2,1.01,6.68,5,2023,"Spring"
2023-05-18,"TV",18.2,0.2954,0.2568,192.75,0.14,38.4,3.62,6.79,5,2023,"Spring"
2023-05-18,"AS",17.6,0.224,0.1922,145.6,0.11,63.9,6.1,7.05,5,2023,"Spring"
2023-05-18,"SP",21.6,0.1712,0.16,111.15,0.08,20.7,1.82,7.14,5,2023,"Spring"
2023-05-18,"DP",23,0.1432,0.1425,96.2,0.07,21.9,1.88,7.17,5,2023,"Spring"
2023-05-18,"UP",20.9,0.1989,0.1833,129.35,0.09,17.3,1.55,7.01,5,2023,"Spring"
2023-05-18,"P3-D",17.2,0.3863,0.3287,250.9,0.19,77.9,7.59,7.17,5,2023,"Spring"
2023-05-18,"CP-3",23.2,0.157,0.1517,102.05,0.07,93.6,7.99,7.52,5,2023,"Spring"
2023-05-18,"CP-1",18.1,0.4077,0.3536,265.2,0.2,68.7,6.49,7.31,5,2023,"Spring"
2023-05-18,"CP-2",17.4,0.3835,0.3276,248.95,0.18,68.8,6.59,7.45,5,2023,"Spring"
2023-06-13,"WT-5",22.2,0.2775,0.2627,180.7,0.13,24.7,2.15,6.24,6,2023,"Summer"
2023-06-13,"WT-3",18.1,0.2303,0.1998,149.5,0.11,6.4,0.61,6.43,6,2023,"Summer"
2023-06-13,"WT-4",18.7,0.2928,0.2578,190.45,0.14,15.9,1.48,6.5,6,2023,"Summer"
2023-06-13,"AN-2",18.3,0.2212,0.1928,143.65,0.1,23.8,2.24,6.76,6,2023,"Summer"
2023-06-13,"AN-0",18.4,0.4587,0.4006,298.35,0.22,19.9,1.86,6.75,6,2023,"Summer"
2023-06-13,"WT-1",16.9,0.3075,0.2716,200.2,0.15,37.3,3.16,7.02,6,2023,"Summer"
2023-06-13,"P5-3",22.3,0.061,0.058,39.65,0.03,48.7,4.19,7.32,6,2023,"Summer"
2023-06-13,"P5-1",20.6,0.1307,0.1197,85.15,0.06,9.5,0.85,6.95,6,2023,"Summer"
2023-06-13,"TV",18.3,0.4137,0.3606,269.1,0.2,35.6,3.35,6.95,6,2023,"Summer"
2023-06-13,"AS",18.5,0.3098,0.2711,201.5,0.15,54.2,5.08,7.22,6,2023,"Summer"
2023-06-13,"SP",21.7,0.2628,0.2461,170.95,0.12,11.6,1.02,7.21,6,2023,"Summer"
2023-06-13,"DP",24.1,0.212,0.2084,137.8,0.1,58.8,4.94,7.28,6,2023,"Summer"
2023-06-13,"UP",22.6,0.2583,0.2462,167.7,0.12,48.8,4.22,7.16,6,2023,"Summer"
2023-06-13,"P3-D",17.8,0.4527,0.3906,294.45,0.22,69.7,6.62,7.26,6,2023,"Summer"
2023-06-13,"CP-3",24.1,0.2113,0.2077,137.15,0.1,75,6.3,8.31,6,2023,"Summer"
2023-06-13,"CP-1",18.8,0.4464,0.3939,289.9,0.22,59.4,5.52,7.82,6,2023,"Summer"
2023-06-13,"CP-2",21.1,0.5181,0.479,336.7,0.25,73.4,6.53,7.73,6,2023,"Summer"
2023-07-10,"WT-5",23.4,0.1231,0.1194,79.95,0.06,42,3.57,8.7,7,2023,"Summer"
2023-07-10,"WT-3",22.7,0.0822,0.0785,53.3,0.04,43.4,3.75,8.05,7,2023,"Summer"
2023-07-10,"AN-5",21.9,0.1465,0.1378,94.9,0.07,35.5,3.11,7.64,7,2023,"Summer"
2023-07-10,"WT-4",23.6,0.1371,0.1335,89.05,0.06,44,3.73,7.57,7,2023,"Summer"
2023-07-10,"AN-4",22.7,0.0718,0.0686,46.8,0.03,33.3,2.87,7.5,7,2023,"Summer"
2023-07-10,"AN-2",22.8,0.0775,0.0743,50.7,0.04,39.2,3.37,7.31,7,2023,"Summer"
2023-07-10,"AN-0",21.9,0.2059,0.1935,133.9,0.1,54.5,4.78,7.2,7,2023,"Summer"
2023-07-10,"WT-1",23.5,0.1433,0.1392,92.95,0.07,58.3,4.95,7.28,7,2023,"Summer"
2023-07-10,"TV",24,0.1591,0.1559,103.35,0.07,70.4,5.93,7.37,7,2023,"Summer"
2023-07-10,"AS",22.2,0.1688,0.1598,109.85,0.08,60.8,5.29,7.32,7,2023,"Summer"
2023-07-10,"SP",25.4,0.1296,0.1305,84.5,0.06,59.6,4.89,7.49,7,2023,"Summer"
2023-07-10,"DP",26.1,0.1021,0.1043,66.3,0.05,41,3.32,7.42,7,2023,"Summer"
2023-07-10,"UP",24.7,0.0824,0.0819,53.3,0.04,30.8,2.56,7.28,7,2023,"Summer"
